,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
76,0.0005900019993756,0.0005901758018644898,0.0263221412720922,0.026671628485802845,0.001420790617868473,7993.556939504182,16626588,2023-02-14 11:08:11
77,0.0006067976273244,0.0006069815174463145,0.0264663680719806,0.02681971268068617,0.001420460431556807,8174.421651372621,16633235,2023-02-15 09:25:23
78,0.0006148102097862,0.0006149991404249544,0.02653472999385,0.02688991012683606,0.001420376236041805,8260.547783685079,16639881,2023-02-16 07:44:23
79,0.0006219902028276001,0.0006221836208968323,0.026595749098611,0.026952572076223813,0.00142104866614282,8341.804294420876,16646527,2023-02-17 06:02:47
80,0.0006171585344027999,0.0006173491656895624,0.026554711966372796,0.026910429834679395,0.001421704179862013,8293.633006059605,16653173,2023-02-18 04:32:35
81,0.0006531129154314,0.000653326509508334,0.026857690664225397,0.027221609101979904,0.001419932424824222,8666.992162237659,16659819,2023-02-19 02:58:11
82,0.0006523487612963999,0.0006525616422501379,0.026851308005505604,0.027215052397691064,0.001418071959232421,8647.578481139042,16666465,2023-02-20 01:22:47
83,0.0005555267440974,0.0005556812356679597,0.0260220278859786,0.026363556721242576,0.001416991195106828,7593.00089946384,16673112,2023-02-20 23:45:35
84,0.000551429205381,0.0005515815100143318,0.025985983310699404,0.026326562702807088,0.001436418938675628,7650.941048574231,16679758,2023-02-21 22:10:35
85,0.0005476401053874,0.0005477902865766993,0.0259525794096432,0.02629227998469097,0.001437163019669908,7612.099588013309,16686404,2023-02-22 20:39:23
86,0.000550206756,0.0005503580808163822,0.0259752140772048,0.026315509764675227,0.001437819237760809,7644.611161264692,16693050,2023-02-23 19:02:47
87,0.0005618942998758,0.0005620519984481653,0.026077880598741,0.02642088339286741,0.00143444113565544,7758.003764373475,16699696,2023-02-24 17:32:59
88,0.0005673902294826,0.0005675510790568161,0.0261259322701536,0.02647020598791916,0.001433962751211529,7816.880585526681,16706342,2023-02-25 16:00:35
89,0.000555128992107,0.0005552833564694826,0.026018532560943,0.026359969153431084,0.001434589791382671,7682.89717466639,16712989,2023-02-26 14:25:35
90,0.0005601766486356,0.0005603336880211085,0.026062833448547998,0.02640543917689442,0.001435016157456859,7741.889065395834,16719635,2023-02-27 12:49:59
91,0.0005918985296117999,0.0005920735370652519,0.026338490885961,0.026688414228963397,0.001435881395020704,8099.577291665571,16726281,2023-02-28 11:12:11
92,0.0005919704178246,0.0005921454033397389,0.026339110293274202,0.026689050316845098,0.001437279649179731,8108.270136374299,16732927,2023-03-01 09:37:11
93,0.0006298459282386,0.0006300441887572283,0.026662254812967596,0.0270208727209702,0.001436981201238184,8520.738798335762,16739573,2023-03-02 08:03:59
94,0.0006574933128060001,0.0006577094614270695,0.026894231735225402,0.027259145255138284,0.001392342792626043,8544.128312567122,16746219,2023-03-03 06:31:47
95,0.000653371771905,0.0006535853608213849,0.0268598522362248,0.027223829669446697,0.001392681535306474,8503.519072756417,16752866,2023-03-04 04:59:35
96,0.0006546499967142,0.0006548644261930026,0.0268705219528278,0.027234789817762506,0.001392539837419411,8515.919891953867,16759512,2023-03-05 03:24:23
97,0.0006468827772222001,0.0006470918942751425,0.0268055822291454,0.027168083601673665,0.001391856562271015,8431.14186667511,16766158,2023-03-06 01:49:59
98,0.0006425018801856,0.0006427084045539377,0.026768843725910398,0.027130347452103853,0.001391500109493611,8383.402250358413,16772804,2023-03-07 00:15:47
99,0.0006534316708596,0.0006536449609073625,0.026860352392627202,0.027224343123871675,0.001391585250337794,8497.500884198354,16779450,2023-03-07 22:40:23
100,0.0006550157072213999,0.0006552302076368033,0.0268735733886618,0.027237923966614286,0.001390174647798912,8505.295110974239,16786096,2023-03-08 21:06:47
101,0.0006573131110206,0.0006575289075028135,0.026892730051050598,0.02725760304089775,0.001386477246859033,8506.376625063087,16792743,2023-03-09 19:31:47
102,0.0007689486390912001,0.0007692442550502054,0.0277987566338208,0.02818874709382957,0.001368488277374865,9501.853103073705,16799389,2023-03-10 18:04:35
103,0.0005842792968552001,0.0005844498985030366,0.0262727073935784,0.026620877247564234,0.001524210943837273,8508.57385905671,16806035,2023-03-11 16:30:35
104,0.0005768608598478,0.0005770273068337328,0.026208400923106202,0.026554861288776932,0.001512475805231971,8356.3311938232,16812681,2023-03-12 14:56:47
105,0.0005380222404096,0.0005381671054025539,0.025867474505791202,0.026204940788914666,0.001496715922753882,7814.170138898525,16819327,2023-03-13 13:20:23
106,0.0005224861946178,0.0005226227463359656,0.025729028732127603,0.026062876840501348,0.001497674253705805,7634.2545554268245,16825973,2023-03-14 11:45:11
